GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
4863,"Cook, Quinn",Quinn Cook,20190405,gsw,cle,H,20190405-cle-gsw,22.5,120,114,0,15.96666667,1,1,17.2,19.75,21.5,17.2,14pt 1rb 2as 1to 4trey 5-6fg,0,0,3600,0,3300,100,,,10,0,1,1,,1,66.84,-0.26
4863,"Cook, Quinn",Quinn Cook,20190404,gsw,lal,A,20190404-gsw-lal,22.5,108,90,0,20.71666667,1,1,22.7,23.25,23,22.7,18pt 1rb 1as 1st 1to 2trey 8-13fg,0,0,3600,-200,3200,0,,,10,0,1,1,,1,66.02,-1.08
4863,"Cook, Quinn",Quinn Cook,20190402,gsw,den,H,20190402-den-gsw,22.5,116,102,0,14.2,1,1,9.6,10.25,9.5,9.6,4pt 3rb 2as 1to 2-5fg,0,0,3800,300,3200,100,,,10,0,1,1,,1,66.39,-1.45
4863,"Cook, Quinn",Quinn Cook,20190331,gsw,cha,H,20190331-cha-gsw,20.5,137,90,0,23.38333333,1,1,32.8,35.5,36.75,32.8,21pt 4rb 4as 1st 2to 5trey 8-13fg,0,0,3500,0,3100,0,,,10,-2,1,1,,1,62.19,1.57
4863,"Cook, Quinn",Quinn Cook,20190329,gsw,min,A,20190329-gsw-min,20,130,131,0,10.73333333,1,1,6.2,6.75,7.25,6.2,5pt 1rb 1trey 2-2fg,0,0,3500,0,3100,0,,,12,0,1,1,,1,63.28,2.83
4863,"Cook, Quinn",Quinn Cook,20190327,gsw,mem,A,20190327-gsw-mem,20,118,103,0,15.88333333,1,1,9.2,11.25,12.75,9.2,9pt 1rb 1to 3trey 3-3fg,0,0,3500,0,3100,0,,,12,2,1,1,,1,65.02,1.78
4863,"Cook, Quinn",Quinn Cook,20190324,gsw,det,H,20190324-det-gsw,20.5,121,114,0,12.66666667,1,1,10.9,11.5,11.75,10.9,7pt 2rb 1as 1trey 2-3fg 2-2ft,0,0,3500,0,3100,100,,,10,0,1,1,,1,66.75,0.05
4863,"Cook, Quinn",Quinn Cook,20190323,gsw,dal,H,20190323-dal-gsw,20.5,91,126,1,26.56666667,1,1,22.7,24.5,23.25,22.7,7pt 6rb 7as 2to 1trey 3-10fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.75,-0.3
4863,"Cook, Quinn",Quinn Cook,20190321,gsw,ind,H,20190321-ind-gsw,22.5,112,89,0,18.58333333,1,1,2,2,0.75,2,2pt 1-6fg,0,0,3500,-200,3000,0,,,10,0,1,1,,1,66.75,-1.27
4863,"Cook, Quinn",Quinn Cook,20190319,gsw,min,A,20190319-gsw-min,20,117,107,0,14.43333333,1,1,10.7,11.25,10.75,10.7,5pt 1rb 3as 1trey 2-6fg,0,0,3700,-1800,3000,0,,,10,0,1,1,,1,63.28,1.15
4863,"Cook, Quinn",Quinn Cook,20190318,gsw,sas,A,20190318-gsw-sas,20,105,111,0,10.85,1,1,8.9,9.5,9.75,8.9,5pt 2rb 1as 1trey 2-3fg,0,0,5500,2000,3000,0,,,10,0,1,1,,1,64.01,0.84
4863,"Cook, Quinn",Quinn Cook,20190316,gsw,okc,A,20190316-gsw-okc,20.5,110,88,0,15.16666667,1,1,12.2,15,15.5,12.2,8pt 6rb 3to 2trey 3-5fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,62.92,3.22
4863,"Cook, Quinn",Quinn Cook,20190313,gsw,hou,A,20190313-gsw-hou,21.5,106,104,0,12.61666667,1,1,6.2,7.75,8.25,6.2,7pt 1rb 2to 1trey 3-3fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.47,1.07
4863,"Cook, Quinn",Quinn Cook,20190310,gsw,pho,H,20190310-pho-gsw,20.5,111,115,0,4.683333333,1,1,0,0,-0.5,0,0pt 0-2fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.39,0.15
4863,"Cook, Quinn",Quinn Cook,20190308,gsw,den,H,20190308-den-gsw,22.5,122,105,0,2.083333333,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.39,0.26
4863,"Cook, Quinn",Quinn Cook,20190305,gsw,bos,H,20190305-bos-gsw,22.5,95,128,0,17.15,1,1,14.1,15.75,15.5,14.1,9pt 3rb 1as 3trey 3-10fg,0,0,3500,0,3000,-100,,,10,0,1,1,,1,66.71,0.07
4863,"Cook, Quinn",Quinn Cook,20190302,gsw,phi,A,20190302-gsw-phi,20.5,120,117,0,8.633333333,1,1,4.2,4.75,5,4.2,3pt 1rb 1trey 1-2fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,66.8,-0.07
4863,"Cook, Quinn",Quinn Cook,20190228,gsw,orl,A,20190228-gsw-orl,19,96,103,0,10.61666667,1,1,10.1,9.25,9,10.1,2pt 3rb 1as 1st 1-2fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,66.57,0.2
4863,"Cook, Quinn",Quinn Cook,20190227,gsw,mia,A,20190227-gsw-mia,19.5,125,126,0,11.43333333,1,1,11.9,12,11.5,11.9,8pt 2rb 1as 4-6fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.07,-0.41
4863,"Cook, Quinn",Quinn Cook,20190225,gsw,cha,A,20190225-gsw-cha,19,121,110,0,1.233333333,1,1,0,0,0,0,0pt,0,0,3500,0,3100,0,,,10,0,1,1,,1,65.84,0.86
4863,"Cook, Quinn",Quinn Cook,20190223,gsw,hou,H,20190223-hou-gsw,20.5,112,118,0,4.683333333,1,1,0,0,-0.5,0,0pt 0-2fg,0,0,3500,0,3100,-100,,,10,0,1,1,,1,67.89,-1.19
4863,"Cook, Quinn",Quinn Cook,20190221,gsw,sac,H,20190221-sac-gsw,22.5,125,123,0,11.76666667,1,1,5.9,7,7,5.9,3pt 2rb 1as 1to 1trey 1-3fg,0,0,3500,0,3200,-100,,,10,0,1,1,,1,65.61,0.12
4863,"Cook, Quinn",Quinn Cook,20190213,gsw,por,A,20190213-gsw-por,22.5,107,129,0,15.38333333,1,1,4.2,4.75,4,4.2,3pt 1rb 1trey 1-6fg,0,0,3500,0,3300,100,,,10,0,1,1,,1,64.65,1.82
4863,"Cook, Quinn",Quinn Cook,20190212,gsw,uta,H,20190212-uta-gsw,22.5,115,108,0,5.033333333,1,1,4.7,4.75,4.5,4.7,2pt 1rb 1as 1-2fg,0,0,3500,0,3200,0,,,10,0,1,1,,1,66.94,-0.47
4863,"Cook, Quinn",Quinn Cook,20190210,gsw,mia,H,20190210-mia-gsw,20.5,120,118,0,13.06666667,1,1,8.6,8.75,8.5,8.6,2pt 3rb 2as 1-2fg,0,0,3500,-100,3200,0,,,10,0,1,1,,1,66.89,-1.3
4863,"Cook, Quinn",Quinn Cook,20190208,gsw,pho,A,20190208-gsw-pho,21,117,107,0,8.783333333,1,1,4.4,4.5,3.75,4.4,2pt 2rb 1-4fg,0,0,3600,100,3200,0,,,10,0,1,1,,1,62.23,4.57
4863,"Cook, Quinn",Quinn Cook,20190206,gsw,sas,H,20190206-sas-gsw,22.5,141,102,0,13.58333333,1,1,20.8,19,17,20.8,4pt 4rb 4as 2st 2-10fg,0,0,3500,-100,3200,0,,,10,0,1,1,,1,67.62,-0.82
4863,"Cook, Quinn",Quinn Cook,20190202,gsw,lal,H,20190202-lal-gsw,20.5,115,101,0,5.05,1,1,4.4,4.5,4,4.4,2pt 2rb 1-3fg,0,0,3600,0,3200,0,,,10,0,1,1,,1,65.66,0.27
4863,"Cook, Quinn",Quinn Cook,20190131,gsw,phi,H,20190131-phi-gsw,22.5,104,113,0,12.03333333,1,1,1.2,1.25,0.25,1.2,0pt 1rb 0-4fg,0,0,3600,100,3200,100,,,10,0,1,1,,1,66.57,-0.88
4863,"Cook, Quinn",Quinn Cook,20190128,gsw,ind,A,20190128-gsw-ind,19,132,100,0,21.18333333,1,1,23.2,23,22.25,23.2,7pt 6rb 4as 1st 1trey 3-8fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,62.92,4.08
4863,"Cook, Quinn",Quinn Cook,20190126,gsw,bos,A,20190126-gsw-bos,20.5,115,111,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.85,-1.39
4863,"Cook, Quinn",Quinn Cook,20190124,gsw,was,A,20190124-gsw-was,20,126,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,0,,,10,0,1,1,,1,66.07,0.78
4863,"Cook, Quinn",Quinn Cook,20190121,gsw,lal,A,20190121-gsw-lal,22.5,130,111,0,12.1,1,1,5.5,6.5,5.5,5.5,5pt 1as 1to 1trey 2-8fg,0,0,3500,0,3100,-100,,,10,0,1,1,,1,66.43,-1.45
4863,"Cook, Quinn",Quinn Cook,20190118,gsw,lac,A,20190118-gsw-lac,22.5,112,94,0,7.95,1,1,8,8,7.25,8,5pt 2as 2-4fg 1-2ft,0,0,3500,-400,3200,0,,,10,0,1,1,,1,67.07,-6.59
4863,"Cook, Quinn",Quinn Cook,20190116,gsw,nor,H,20190116-nor-gsw,22.5,147,140,0,5.133333333,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3900,0,3200,0,,,10,0,1,1,,1,67.53,-7.05
4863,"Cook, Quinn",Quinn Cook,20190115,gsw,den,A,20190115-gsw-den,21,142,111,0,13.65,1,1,16.6,17.75,17.5,16.6,11pt 3rb 2as 1to 1trey 5-8fg,0,0,3900,0,3200,-200,,,10,0,1,1,,1,44.93,21.59
4863,"Cook, Quinn",Quinn Cook,20190113,gsw,dal,A,20190113-gsw-dal,19,119,114,0,0,0,1,0,0,0,0,,0,0,3900,400,3400,200,,,10,0,1,1,,1,65.89,1.01
4863,"Cook, Quinn",Quinn Cook,20190111,gsw,chi,H,20190111-chi-gsw,22.5,146,109,0,20.25,1,1,26,27.25,26.75,26,15pt 5rb 4as 1to 1trey 7-11fg,0,0,3500,0,3200,100,,,10,0,1,1,,1,66.8,0.1
4863,"Cook, Quinn",Quinn Cook,20190108,gsw,nyk,H,20190108-nyk-gsw,22.5,122,95,0,16.03333333,1,1,18.4,17,16,18.4,8pt 2rb 2as 1st 1bl 1to 4-8fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.25,-0.39
4863,"Cook, Quinn",Quinn Cook,20190105,gsw,sac,A,20190105-gsw-sac,22,127,123,0,9.516666667,1,1,13.9,15.5,16.25,13.9,10pt 2rb 1as 3trey 3-6fg 1-1ft,0,0,3500,0,3100,0,,,10,0,1,1,,1,66.07,-0.5
4863,"Cook, Quinn",Quinn Cook,20190103,gsw,hou,H,20190103-hou-gsw,22.5,134,135,0,7.233333333,1,1,10.7,10.25,10.25,10.7,5pt 1rb 1as 1st 1trey 2-4fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.39,-1.82
4863,"Cook, Quinn",Quinn Cook,20181231,gsw,pho,A,20181231-gsw-pho,21,132,109,0,16.45,1,1,11.6,14.25,14.5,11.6,8pt 3rb 2as 3to 2trey 3-6fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,61.68,5.07
4863,"Cook, Quinn",Quinn Cook,20181229,gsw,por,A,20181229-gsw-por,22,115,105,0,11.9,1,1,14.1,14.25,14.75,14.1,6pt 3rb 1as 1st 2trey 2-4fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.07,-0.59
4863,"Cook, Quinn",Quinn Cook,20181227,gsw,por,H,20181227-por-gsw,22.5,109,110,0,2.65,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,66.43,0.05
4863,"Cook, Quinn",Quinn Cook,20181225,gsw,lal,H,20181225-lal-gsw,20,101,127,0,3.566666667,1,1,3.2,3.25,2.5,3.2,2pt 1rb 1-2fg 0-2ft,0,0,3500,0,3100,0,,,10,0,1,1,,1,65.98,0.67
4863,"Cook, Quinn",Quinn Cook,20181223,gsw,lac,H,20181223-lac-gsw,20.5,129,127,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.16,-1.88
4863,"Cook, Quinn",Quinn Cook,20181222,gsw,dal,H,20181222-dal-gsw,20.5,120,116,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,0,,,10,0,1,1,,1,67.12,-5.47
4863,"Cook, Quinn",Quinn Cook,20181219,gsw,uta,A,20181219-gsw-uta,21,103,108,0,1.8,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,0,3100,0,,,10,0,1,1,,1,48.81,18.52
4863,"Cook, Quinn",Quinn Cook,20181217,gsw,mem,H,20181217-mem-gsw,22.5,110,93,0,6.833333333,1,1,5.4,5.5,5,5.4,0pt 2rb 2as 0-2fg,0,0,3500,0,3100,-100,,,10,0,1,1,,1,67.62,-0.29
4863,"Cook, Quinn",Quinn Cook,20181214,gsw,sac,A,20181214-gsw-sac,22,130,125,0,12,1,1,6.7,7.75,7.5,6.7,5pt 1rb 1as 1to 1trey 1-4fg 2-2ft,0,0,3500,0,3200,-100,,,10,0,1,1,,1,67.07,0.11
4863,"Cook, Quinn",Quinn Cook,20181212,gsw,tor,H,20181212-tor-gsw,22.5,93,113,0,13.43333333,1,1,14.4,15,14.25,14.4,13pt 2rb 1to 6-9fg 1-1ft,0,0,3500,0,3300,0,,,10,0,1,1,,1,67.57,-0.39
4863,"Cook, Quinn",Quinn Cook,20181210,gsw,min,H,20181210-min-gsw,22.5,116,108,0,0.1,1,1,0,0,0,0,0pt,0,0,3500,0,3300,-200,,,10,0,1,1,,1,66.94,-0.28
4863,"Cook, Quinn",Quinn Cook,20181207,gsw,mil,A,20181207-gsw-mil,21.5,105,95,0,0.116666667,1,1,0,0,0,0,0pt,0,0,3500,0,3500,0,,,10,0,1,1,,1,66.71,-2.41
4863,"Cook, Quinn",Quinn Cook,20181205,gsw,cle,A,20181205-gsw-cle,19,129,105,0,15.81666667,1,1,17.8,18,18.25,17.8,10pt 4rb 1st 2trey 4-7fg,0,0,3500,-100,3500,-200,,,10,-3,1,1,,1,64.74,-1.04
4863,"Cook, Quinn",Quinn Cook,20181203,gsw,atl,A,20181203-gsw-atl,19.5,128,111,0,13.03333333,1,1,8.4,8,7.25,8.4,4pt 2rb 1st 1to 2-5fg,0,0,3600,-1800,3700,-300,,,13,-4,1,1,,1,62.6,2.11
4863,"Cook, Quinn",Quinn Cook,20181201,gsw,det,A,20181201-gsw-det,19,102,111,0,6.683333333,1,1,2.7,2.75,2.5,2.7,0pt 1rb 1as 0-1fg,0,0,5400,0,4000,-800,,,17,-1,1,1,,1,62.19,4.15
4863,"Cook, Quinn",Quinn Cook,20181129,gsw,tor,A,20181129-gsw-tor,20,128,131,1,21.31666667,1,1,11.5,11,9.75,11.5,8pt 1as 1st 1to 4-9fg,0,0,5400,0,4800,-300,,,18,0,1,1,,1,65.98,0.57
4863,"Cook, Quinn",Quinn Cook,20181126,gsw,orl,H,20181126-orl-gsw,22.5,116,110,1,31.65,1,1,26.2,26,25.25,26.2,8pt 6rb 4as 1st 1bl 1to 2trey 3-10fg,0,0,5400,-100,5100,200,,,18,0,1,1,,1,66.39,0.16
4863,"Cook, Quinn",Quinn Cook,20181124,gsw,sac,H,20181124-sac-gsw,20.5,117,116,1,29.21666667,1,1,22.7,23.5,22.25,22.7,6pt 6rb 5as 1bl 1to 2trey 2-11fg,0,0,5500,0,4900,-200,,,18,2,1,1,,1,66.3,0.45
4863,"Cook, Quinn",Quinn Cook,20181123,gsw,por,H,20181123-por-gsw,22.5,125,97,1,29.56666667,1,1,28,30.75,31,28,19pt 5rb 2as 5trey 7-16fg,0,0,5500,-100,5100,-200,,,16,-2,1,1,,1,67.03,-0.18
4863,"Cook, Quinn",Quinn Cook,20181121,gsw,okc,H,20181121-okc-gsw,22.5,95,123,1,32.78333333,1,1,22,23.25,22.5,22,7pt 5rb 6as 1st 3to 1trey 3-8fg,0,0,5600,-300,5300,100,,,18,0,1,1,,1,67.21,-1.03
4863,"Cook, Quinn",Quinn Cook,20181118,gsw,sas,A,20181118-gsw-sas,19,92,104,0,28.88333333,1,1,30.6,31,30,30.6,16pt 8rb 2as 1st 1to 1trey 7-12fg 1-2ft,0,0,5900,0,5200,-200,,,18,0,1,1,,1,64.79,1.36
4863,"Cook, Quinn",Quinn Cook,20181117,gsw,dal,A,20181117-gsw-dal,20.5,109,112,0,21.61666667,1,1,23.9,25,25.5,23.9,15pt 2rb 3as 1st 1to 3trey 6-10fg,0,0,5900,100,5400,-300,,,18,0,1,1,,1,64.56,2.83
4863,"Cook, Quinn",Quinn Cook,20181115,gsw,hou,A,20181115-gsw-hou,20,86,107,0,24.45,1,1,14.9,16.5,17,14.9,11pt 2rb 1as 3trey 4-8fg,0,0,5800,0,5700,200,,,18,3,1,1,,1,67.03,0.46
4863,"Cook, Quinn",Quinn Cook,20181113,gsw,atl,H,20181113-atl-gsw,22.5,110,103,1,33.53333333,1,1,29.8,32,30.5,29.8,18pt 4rb 6as 2to 2trey 8-18fg,0,0,5800,400,5500,500,,,15,0,1,1,,1,68.17,-0.68
4863,"Cook, Quinn",Quinn Cook,20181112,gsw,lac,A,20181112-gsw-lac,22.5,116,121,1,22.03333333,1,1,12.2,12.75,12.25,12.2,7pt 1rb 2as 1st 2to 1trey 3-7fg,0,0,5400,1000,5000,800,,,15,5,1,1,,1,67.25,-0.57
4863,"Cook, Quinn",Quinn Cook,20181110,gsw,bkn,H,20181110-bkn-gsw,20.5,116,100,1,29.61666667,1,1,41.1,41.75,42,41.1,27pt 3rb 5as 1st 3trey 11-16fg 2-2ft,0,0,4400,700,4200,1200,,,10,0,1,1,,1,66.48,0.2
4863,"Cook, Quinn",Quinn Cook,20181108,gsw,mil,H,20181108-mil-gsw,22.5,111,134,0,18.73333333,1,1,20.9,24.5,25.25,20.9,15pt 2rb 5as 4to 3trey 6-9fg,0,0,3700,100,3000,0,,,10,0,1,1,,1,66.89,-0.19
4863,"Cook, Quinn",Quinn Cook,20181105,gsw,mem,H,20181105-mem-gsw,22.5,117,101,0,19.31666667,1,1,21.9,24.75,25.75,21.9,13pt 7rb 1as 1to 4trey 4-8fg 1-1ft,0,0,3600,0,3000,0,,,10,0,1,1,,1,66.25,0.35
4863,"Cook, Quinn",Quinn Cook,20181102,gsw,min,H,20181102-min-gsw,22.5,116,99,0,0,0,1,0,0,0,0,,0,0,3600,0,3000,0,,,10,0,1,1,,1,66.66,-0.06
4863,"Cook, Quinn",Quinn Cook,20181031,gsw,nor,H,20181031-nor-gsw,22.5,131,121,0,0,0,1,0,0,0,0,,0,0,3600,100,3000,0,,,10,0,1,1,,1,66.98,-0.92
4863,"Cook, Quinn",Quinn Cook,20181029,gsw,chi,A,20181029-gsw-chi,20,149,124,0,16.88333333,1,1,18.9,20,19,18.9,16pt 2rb 1as 1to 1trey 6-12fg 3-3ft,0,0,3500,0,3000,-200,,,10,0,1,1,,1,64.38,1.92
4863,"Cook, Quinn",Quinn Cook,20181028,gsw,bkn,A,20181028-gsw-bkn,17,120,114,0,0,0,1,0,0,0,0,,0,0,3500,0,,,,,10,0,1,,,1,65.52,1.16
4863,"Cook, Quinn",Quinn Cook,20181026,gsw,nyk,A,20181026-gsw-nyk,19.5,128,100,0,2.066666667,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3500,0,3200,-100,,,10,0,1,1,,1,66.8,-2.5
4863,"Cook, Quinn",Quinn Cook,20181024,gsw,was,H,20181024-was-gsw,22.5,144,122,0,6.733333333,1,1,10.5,10.5,10.25,10.5,7pt 1as 1st 1to 1trey 3-6fg,0,0,3500,0,3300,100,,,10,0,1,1,,1,66.48,-2.18
4863,"Cook, Quinn",Quinn Cook,20181022,gsw,pho,H,20181022-pho-gsw,22.5,123,103,0,18.95,1,1,14.2,14.25,13.5,14.2,8pt 1rb 2as 1st 1to 1trey 2-6fg 3-4ft,0,0,3500,0,3200,0,,,10,0,1,1,,1,66.16,-8.09
4863,"Cook, Quinn",Quinn Cook,20181021,gsw,den,A,20181021-gsw-den,20,98,100,0,10.85,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,0,3200,0,,,10,0,1,1,,1,44.61,14.84
4863,"Cook, Quinn",Quinn Cook,20181019,gsw,uta,A,20181019-gsw-uta,22.5,124,123,0,3.1,1,1,0,0,0,0,0pt,0,0,3500,0,3200,0,,,10,0,1,1,,1,48.21,18.75
4863,"Cook, Quinn",Quinn Cook,20181016,gsw,okc,H,20181016-okc-gsw,22.5,108,100,0,13.2,1,1,4.7,5.75,6,4.7,3pt 1rb 1as 1to 1trey 1-2fg,0,0,3500,,3200,,,,10,,1,1,,1,66.89,0.07
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190410,dal,sas,A,20190410-dal-sas,20,94,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,61.59,2.27
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190409,dal,pho,H,20190409-pho-dal,20.5,120,109,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,63.15,0.71
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190407,dal,mem,A,20190407-dal-mem,18,129,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,64.83,-0.98
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190405,dal,mem,H,20190405-mem-dal,20.5,112,122,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,63.51,0.34
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190403,dal,min,H,20190403-min-dal,20.5,108,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,63.92,0.16
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190401,dal,phi,H,20190401-phi-dal,20.5,122,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,64.06,-0.1
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190331,dal,okc,A,20190331-dal-okc,15.5,106,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,23,,3,62.92,2.42
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190328,dal,mia,A,20190328-dal-mia,19.5,99,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,-7,2,23,,3,66.62,-1.52
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190326,dal,sac,H,20190326-sac-dal,20.5,121,125,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,17,0,2,23,,3,64.06,1.04
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190323,dal,gsw,A,20190323-dal-gsw,20.5,126,91,0,0,0,0,0,0,0,0,,0,0,3500,-1800,3000,-2500,,,17,0,2,23,,3,66.75,-2.35
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190321,dal,sac,A,20190321-dal-sac,22,100,116,0,0,0,0,0,0,0,0,,0,0,5300,0,5500,300,,,17,0,2,23,,3,66.48,-3.26
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190320,dal,por,A,20190320-dal-por,22,118,126,1,23.7,1,1,18.5,19.5,19,18.5,14pt 3as 2trey 5-10fg 2-3ft,0,0,5300,100,5200,0,,,17,0,2,23,,3,62,0.07
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190318,dal,nor,H,20190318-nor-dal,20.5,125,129,1,33.9,1,1,32.2,34.5,33.25,32.2,21pt 6rb 2as 1st 1bl 5to 3trey 7-18fg 4-4ft,0,0,5200,400,5200,600,,,17,0,2,23,,3,64.06,-1.99
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190316,dal,cle,H,20190316-cle-dal,20.5,121,116,1,36.25,1,1,29.8,32,31.5,29.8,22pt 4rb 2as 4trey 8-18fg 2-2ft,0,0,4800,0,4600,0,,,17,0,2,23,,3,64.06,-5.98
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190314,dal,den,A,20190314-dal-den,22.5,99,100,1,37.08333333,1,1,22.7,24.25,23.75,22.7,17pt 1rb 3as 3trey 7-15fg,0,0,4800,-700,4600,-300,,,17,0,2,23,,3,44.29,19.68
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190312,dal,sas,H,20190312-sas-dal,20,105,112,0,22.4,1,1,14.8,16,14.75,14.8,10pt 4rb 2trey 4-13fg,0,0,5500,200,4900,100,,,17,0,2,23,,3,63.69,0.28
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190310,dal,hou,H,20190310-hou-dal,19,93,94,1,29.21666667,1,1,15.2,16.25,15.75,15.2,9pt 1rb 2as 1st 1to 3trey 3-11fg,0,0,5300,0,4800,100,,,17,0,2,23,,3,63.69,1.13
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190308,dal,orl,A,20190308-dal-orl,19,106,111,1,30.18333333,1,1,22.7,24,22,22.7,15pt 6rb 1as 1to 1trey 7-17fg,0,0,5300,-200,4700,-100,,,17,0,2,23,,3,65.89,0.3
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190306,dal,was,A,20190306-dal-was,19,123,132,1,29.88333333,1,1,25.6,26.25,25,25.6,17pt 3rb 2as 1st 1to 2trey 7-15fg 1-2ft,0,0,5500,-300,4800,-200,,,17,-1,2,23,,3,67.76,-2.85
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190304,dal,bkn,A,20190304-dal-bkn,19.5,88,127,1,24.7,1,1,14.3,14.5,12.25,14.3,7pt 4rb 1as 1st 2to 3-11fg 1-2ft,0,0,5800,-100,5000,-600,,,18,-1,2,23,,3,66.3,-2.1
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190302,dal,mem,H,20190302-mem-dal,20.5,81,111,1,21.46666667,1,1,11.7,13.25,12.5,11.7,10pt 1rb 1as 1to 2trey 3-10fg 2-2ft,0,0,5900,200,5600,400,,,19,0,2,23,,3,63.97,0.23
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190227,dal,ind,H,20190227-ind-dal,20.5,110,101,1,35.76666667,1,1,35.3,35.5,35,35.3,20pt 4rb 3as 2st 4trey 7-16fg 2-3ft,0,0,5700,200,5200,0,,,19,0,2,23,,3,63.97,-0.88
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190225,dal,lac,A,20190225-dal-lac,22.5,112,121,1,35.01666667,1,1,24.2,29.5,29.25,24.2,20pt 6rb 2as 6to 4trey 7-16fg 2-2ft,0,0,5500,0,5200,0,,,19,0,2,23,,3,66.2,-8.52
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190223,dal,uta,A,20190223-dal-uta,22,109,125,1,27.06666667,1,1,33,34.25,33.5,33,21pt 5rb 4as 2trey 6-13fg 7-7ft,0,0,5500,-100,5200,100,,,19,2,2,23,,3,48.44,15.55
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190222,dal,den,H,20190222-den-dal,20.5,104,114,1,27.56666667,1,1,21,20.5,19,21,13pt 2as 2st 1to 2trey 5-12fg 1-4ft,0,0,5600,0,5100,0,,,17,-2,2,23,,2,63.65,0.34
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20190213,dal,mia,H,20190213-mia-dal,20.5,101,112,1,29.71666667,1,1,27.4,29,28.75,27.4,20pt 2rb 2as 1st 1to 4trey 7-15fg 2-3ft,0,0,5600,-200,5100,100,,,19,2,2,23,,2,64.06,0.36
